user_idx,user_id,user_cluster,score_source,precision_10,recall_10,hit_rate_10,ndcg_10
3624,4637,0,mf,0.0,0.0,0.0,0.0
3624,4637,0,rating_user_knn,0.0,0.0,0.0,0.0
3625,4639,1,mf,0.0,0.0,0.0,0.0
3625,4639,1,rating_user_knn,0.0,0.0,0.0,0.0
3626,4640,-1,mf,0.0,0.0,0.0,0.0
3626,4640,-1,rating_user_knn,0.0,0.0,0.0,0.0
3627,4641,1,mf,0.0,0.0,0.0,0.0
3627,4641,1,rating_user_knn,0.0,0.0,0.0,0.0
3628,4643,-1,mf,0.0,0.0,0.0,0.0
3628,4643,-1,rating_user_knn,0.0,0.0,0.0,0.0
3629,4644,-1,mf,0.0,0.0,0.0,0.0
3629,4644,-1,rating_user_knn,0.0,0.0,0.0,0.0
3630,4645,0,mf,0.0,0.0,0.0,0.0
3630,4645,0,rating_user_knn,0.0,0.0,0.0,0.0
3631,4647,0,mf,0.1,0.03225806451612903,1.0,0.07839826897867534
3631,4647,0,rating_user_knn,0.0,0.0,0.0,0.0
3632,4650,0,mf,0.2,0.2222222222222222,1.0,0.14910427719257574
3632,4650,0,rating_user_knn,0.0,0.0,0.0,0.0
3633,4652,1,mf,0.0,0.0,0.0,0.0
3633,4652,1,rating_user_knn,0.0,0.0,0.0,0.0
3634,4653,-1,mf,0.0,0.0,0.0,0.0
3634,4653,-1,rating_user_knn,0.0,0.0,0.0,0.0
3635,4654,-1,mf,0.0,0.0,0.0,0.0
3635,4654,-1,rating_user_knn,0.0,0.0,0.0,0.0
3636,4655,1,mf,0.0,0.0,0.0,0.0
3636,4655,1,rating_user_knn,0.0,0.0,0.0,0.0
3637,4656,1,mf,0.0,0.0,0.0,0.0
3637,4656,1,rating_user_knn,0.0,0.0,0.0,0.0
3638,4658,-1,mf,0.2,0.6666666666666666,1.0,0.4441228664487979
3638,4658,-1,rating_user_knn,0.0,0.0,0.0,0.0
3639,4659,0,mf,0.1,0.05263157894736842,1.0,0.13886244387355456
3639,4659,0,rating_user_knn,0.0,0.0,0.0,0.0
3640,4660,0,mf,0.0,0.0,0.0,0.0
3640,4660,0,rating_user_knn,0.0,0.0,0.0,0.0
3641,4661,1,mf,0.0,0.0,0.0,0.0
3641,4661,1,rating_user_knn,0.0,0.0,0.0,0.0
3642,4662,-1,mf,0.1,0.3333333333333333,1.0,0.20210734650054757
3642,4662,-1,rating_user_knn,0.0,0.0,0.0,0.0
3643,4663,1,mf,0.0,0.0,0.0,0.0
3643,4663,1,rating_user_knn,0.0,0.0,0.0,0.0
3644,4666,-1,mf,0.1,0.043478260869565216,1.0,0.08514311764162101
3644,4666,-1,rating_user_knn,0.0,0.0,0.0,0.0
3645,4669,1,mf,0.0,0.0,0.0,0.0
3645,4669,1,rating_user_knn,0.0,0.0,0.0,0.0
3646,4670,-1,mf,0.0,0.0,0.0,0.0
3646,4670,-1,rating_user_knn,0.0,0.0,0.0,0.0
3647,4671,0,mf,0.0,0.0,0.0,0.0
3647,4671,0,rating_user_knn,0.0,0.0,0.0,0.0
3648,4673,-1,mf,0.1,0.025,1.0,0.06943122193677728
3648,4673,-1,rating_user_knn,0.0,0.0,0.0,0.0
3649,4674,0,mf,0.0,0.0,0.0,0.0
3649,4674,0,rating_user_knn,0.0,0.0,0.0,0.0
3650,4675,-1,mf,0.0,0.0,0.0,0.0
3650,4675,-1,rating_user_knn,0.0,0.0,0.0,0.0
3651,4678,-1,mf,0.0,0.0,0.0,0.0
3651,4678,-1,rating_user_knn,0.0,0.0,0.0,0.0
3652,4679,1,mf,0.0,0.0,0.0,0.0
3652,4679,1,rating_user_knn,0.0,0.0,0.0,0.0
3653,4680,1,mf,0.0,0.0,0.0,0.0
3653,4680,1,rating_user_knn,0.0,0.0,0.0,0.0
3654,4681,-1,mf,0.1,0.1111111111111111,1.0,0.07075576072108063
3654,4681,-1,rating_user_knn,0.0,0.0,0.0,0.0
3655,4682,1,mf,0.0,0.0,0.0,0.0
3655,4682,1,rating_user_knn,0.1,0.017857142857142856,1.0,0.2200917662980802
3656,4683,0,mf,0.0,0.0,0.0,0.0
3656,4683,0,rating_user_knn,0.0,0.0,0.0,0.0
3657,4684,1,mf,0.0,0.0,0.0,0.0
3657,4684,1,rating_user_knn,0.0,0.0,0.0,0.0
3658,4685,-1,mf,0.0,0.0,0.0,0.0
3658,4685,-1,rating_user_knn,0.0,0.0,0.0,0.0
3659,4686,1,mf,0.0,0.0,0.0,0.0
3659,4686,1,rating_user_knn,0.0,0.0,0.0,0.0
3660,4687,1,mf,0.1,0.14285714285714285,1.0,0.27487633291429087
3660,4687,1,rating_user_knn,0.0,0.0,0.0,0.0
3661,4688,-1,mf,0.0,0.0,0.0,0.0
3661,4688,-1,rating_user_knn,0.1,0.09090909090909091,1.0,0.06362078819895173
3662,4689,-1,mf,0.0,0.0,0.0,0.0
3662,4689,-1,rating_user_knn,0.0,0.0,0.0,0.0
3663,4690,0,mf,0.0,0.0,0.0,0.0
3663,4690,0,rating_user_knn,0.0,0.0,0.0,0.0
3664,4691,-1,mf,0.0,0.0,0.0,0.0
3664,4691,-1,rating_user_knn,0.0,0.0,0.0,0.0
3665,4693,1,mf,0.0,0.0,0.0,0.0
3665,4693,1,rating_user_knn,0.0,0.0,0.0,0.0
3666,4694,1,mf,0.1,0.2,1.0,0.1208113026994942
3666,4694,1,rating_user_knn,0.0,0.0,0.0,0.0
3667,4697,0,mf,0.0,0.0,0.0,0.0
3667,4697,0,rating_user_knn,0.0,0.0,0.0,0.0
3668,4699,0,mf,0.1,0.16666666666666666,1.0,0.10086747116627115
3668,4699,0,rating_user_knn,0.0,0.0,0.0,0.0
3669,4700,1,mf,0.1,0.2,1.0,0.11305340175787204
3669,4700,1,rating_user_knn,0.0,0.0,0.0,0.0
3670,4701,-1,mf,0.0,0.0,0.0,0.0
3670,4701,-1,rating_user_knn,0.0,0.0,0.0,0.0
3671,4702,0,mf,0.2,0.5,1.0,0.5413996682199069
3671,4702,0,rating_user_knn,0.0,0.0,0.0,0.0
3672,4704,0,mf,0.3,0.5,1.0,0.3954551734183064
3672,4704,0,rating_user_knn,0.0,0.0,0.0,0.0
3673,4705,-1,mf,0.0,0.0,0.0,0.0
3673,4705,-1,rating_user_knn,0.0,0.0,0.0,0.0
3674,4706,1,mf,0.0,0.0,0.0,0.0
3674,4706,1,rating_user_knn,0.0,0.0,0.0,0.0
3675,4707,0,mf,0.0,0.0,0.0,0.0
3675,4707,0,rating_user_knn,0.0,0.0,0.0,0.0
3676,4708,1,mf,0.0,0.0,0.0,0.0
3676,4708,1,rating_user_knn,0.0,0.0,0.0,0.0
3677,4709,0,mf,0.0,0.0,0.0,0.0
3677,4709,0,rating_user_knn,0.0,0.0,0.0,0.0
3678,4711,0,mf,0.2,0.18181818181818182,1.0,0.16354138662029635
3678,4711,0,rating_user_knn,0.0,0.0,0.0,0.0
3679,4713,-1,mf,0.0,0.0,0.0,0.0
3679,4713,-1,rating_user_knn,0.0,0.0,0.0,0.0
3680,4714,0,mf,0.0,0.0,0.0,0.0
3680,4714,0,rating_user_knn,0.0,0.0,0.0,0.0
3681,4715,1,mf,0.2,0.08333333333333333,1.0,0.14279514403613736
3681,4715,1,rating_user_knn,0.0,0.0,0.0,0.0
3682,4716,-1,mf,0.0,0.0,0.0,0.0
3682,4716,-1,rating_user_knn,0.0,0.0,0.0,0.0
3683,4717,-1,mf,0.1,0.1,1.0,0.08514311764162101
3683,4717,-1,rating_user_knn,0.0,0.0,0.0,0.0
3684,4718,-1,mf,0.0,0.0,0.0,0.0
3684,4718,-1,rating_user_knn,0.0,0.0,0.0,0.0
3685,4720,-1,mf,0.0,0.0,0.0,0.0
3685,4720,-1,rating_user_knn,0.0,0.0,0.0,0.0
3686,4721,-1,mf,0.0,0.0,0.0,0.0
3686,4721,-1,rating_user_knn,0.0,0.0,0.0,0.0
3687,4725,-1,mf,0.2,0.1,1.0,0.17947710508581738
3687,4725,-1,rating_user_knn,0.0,0.0,0.0,0.0
3688,4726,-1,mf,0.0,0.0,0.0,0.0
3688,4726,-1,rating_user_knn,0.0,0.0,0.0,0.0
3689,4727,0,mf,0.1,0.3333333333333333,1.0,0.13565197343244778
3689,4727,0,rating_user_knn,0.0,0.0,0.0,0.0
3690,4728,0,mf,0.0,0.0,0.0,0.0
3690,4728,0,rating_user_knn,0.0,0.0,0.0,0.0
3691,4729,1,mf,0.0,0.0,0.0,0.0
3691,4729,1,rating_user_knn,0.0,0.0,0.0,0.0
3692,4731,-1,mf,0.0,0.0,0.0,0.0
3692,4731,-1,rating_user_knn,0.0,0.0,0.0,0.0
3693,4732,1,mf,0.3,0.08108108108108109,1.0,0.20323893375270083
3693,4732,1,rating_user_knn,0.1,0.02702702702702703,1.0,0.06943122193677728
3694,4733,1,mf,0.0,0.0,0.0,0.0
3694,4733,1,rating_user_knn,0.0,0.0,0.0,0.0
3695,4734,-1,mf,0.1,0.05555555555555555,1.0,0.09478836436955079
3695,4734,-1,rating_user_knn,0.0,0.0,0.0,0.0
3696,4735,-1,mf,0.0,0.0,0.0,0.0
3696,4735,-1,rating_user_knn,0.0,0.0,0.0,0.0
3697,4736,1,mf,0.1,0.08333333333333333,1.0,0.06625422345438904
3697,4736,1,rating_user_knn,0.0,0.0,0.0,0.0
3698,4737,1,mf,0.0,0.0,0.0,0.0
3698,4737,1,rating_user_knn,0.0,0.0,0.0,0.0
3699,4738,0,mf,0.0,0.0,0.0,0.0
3699,4738,0,rating_user_knn,0.0,0.0,0.0,0.0
3700,4739,0,mf,0.0,0.0,0.0,0.0
3700,4739,0,rating_user_knn,0.0,0.0,0.0,0.0
3701,4740,0,mf,0.0,0.0,0.0,0.0
3701,4740,0,rating_user_knn,0.0,0.0,0.0,0.0
3702,4742,1,mf,0.1,0.08333333333333333,1.0,0.07839826897867534
3702,4742,1,rating_user_knn,0.0,0.0,0.0,0.0
3703,4744,0,mf,0.0,0.0,0.0,0.0
3703,4744,0,rating_user_knn,0.0,0.0,0.0,0.0
3704,4745,-1,mf,0.0,0.0,0.0,0.0
3704,4745,-1,rating_user_knn,0.0,0.0,0.0,0.0
3705,4746,0,mf,0.0,0.0,0.0,0.0
3705,4746,0,rating_user_knn,0.0,0.0,0.0,0.0
3706,4747,0,mf,0.0,0.0,0.0,0.0
3706,4747,0,rating_user_knn,0.0,0.0,0.0,0.0
3707,4748,-1,mf,0.2,0.1111111111111111,1.0,0.2122263659729146
3707,4748,-1,rating_user_knn,0.0,0.0,0.0,0.0
3708,4750,-1,mf,0.0,0.0,0.0,0.0
3708,4750,-1,rating_user_knn,0.0,0.0,0.0,0.0
3709,4753,-1,mf,0.0,0.0,0.0,0.0
3709,4753,-1,rating_user_knn,0.0,0.0,0.0,0.0
3710,4754,0,mf,0.0,0.0,0.0,0.0
3710,4754,0,rating_user_knn,0.0,0.0,0.0,0.0
3711,4757,1,mf,0.0,0.0,0.0,0.0
3711,4757,1,rating_user_knn,0.0,0.0,0.0,0.0
3712,4759,-1,mf,0.0,0.0,0.0,0.0
3712,4759,-1,rating_user_knn,0.0,0.0,0.0,0.0
3713,4760,1,mf,0.0,0.0,0.0,0.0
3713,4760,1,rating_user_knn,0.0,0.0,0.0,0.0
3714,4762,1,mf,0.1,0.14285714285714285,1.0,0.10633668103022985
3714,4762,1,rating_user_knn,0.1,0.14285714285714285,1.0,0.27487633291429087
3715,4763,0,mf,0.0,0.0,0.0,0.0
3715,4763,0,rating_user_knn,0.0,0.0,0.0,0.0
3716,4764,-1,mf,0.0,0.0,0.0,0.0
3716,4764,-1,rating_user_knn,0.0,0.0,0.0,0.0
3717,4765,1,mf,0.0,0.0,0.0,0.0
3717,4765,1,rating_user_knn,0.0,0.0,0.0,0.0
3718,4766,0,mf,0.0,0.0,0.0,0.0
3718,4766,0,rating_user_knn,0.0,0.0,0.0,0.0
3719,4767,1,mf,0.0,0.0,0.0,0.0
3719,4767,1,rating_user_knn,0.0,0.0,0.0,0.0
3720,4768,-1,mf,0.0,0.0,0.0,0.0
3720,4768,-1,rating_user_knn,0.0,0.0,0.0,0.0
3721,4769,1,mf,0.1,0.16666666666666666,1.0,0.09546043308946733
3721,4769,1,rating_user_knn,0.0,0.0,0.0,0.0
3722,4771,-1,mf,0.1,0.02631578947368421,1.0,0.06625422345438904
3722,4771,-1,rating_user_knn,0.0,0.0,0.0,0.0
3723,4772,1,mf,0.0,0.0,0.0,0.0
3723,4772,1,rating_user_knn,0.0,0.0,0.0,0.0
3724,4773,-1,mf,0.0,0.0,0.0,0.0
3724,4773,-1,rating_user_knn,0.0,0.0,0.0,0.0
3725,4774,-1,mf,0.0,0.0,0.0,0.0
3725,4774,-1,rating_user_knn,0.0,0.0,0.0,0.0
3726,4779,-1,mf,0.0,0.0,0.0,0.0
3726,4779,-1,rating_user_knn,0.0,0.0,0.0,0.0
3727,4780,1,mf,0.1,0.09090909090909091,1.0,0.08514311764162101
3727,4780,1,rating_user_knn,0.0,0.0,0.0,0.0
3728,4781,-1,mf,0.0,0.0,0.0,0.0
3728,4781,-1,rating_user_knn,0.0,0.0,0.0,0.0
3729,4782,1,mf,0.0,0.0,0.0,0.0
3729,4782,1,rating_user_knn,0.0,0.0,0.0,0.0
3730,4783,-1,mf,0.0,0.0,0.0,0.0
3730,4783,-1,rating_user_knn,0.0,0.0,0.0,0.0
3731,4784,1,mf,0.1,0.03571428571428571,1.0,0.08514311764162101
3731,4784,1,rating_user_knn,0.0,0.0,0.0,0.0
3732,4785,1,mf,0.0,0.0,0.0,0.0
3732,4785,1,rating_user_knn,0.0,0.0,0.0,0.0
3733,4786,1,mf,0.0,0.0,0.0,0.0
3733,4786,1,rating_user_knn,0.0,0.0,0.0,0.0
3734,4788,-1,mf,0.0,0.0,0.0,0.0
3734,4788,-1,rating_user_knn,0.0,0.0,0.0,0.0
3735,4789,-1,mf,0.0,0.0,0.0,0.0
3735,4789,-1,rating_user_knn,0.0,0.0,0.0,0.0
3736,4790,1,mf,0.0,0.0,0.0,0.0
3736,4790,1,rating_user_knn,0.0,0.0,0.0,0.0
3737,4791,-1,mf,0.0,0.0,0.0,0.0
3737,4791,-1,rating_user_knn,0.0,0.0,0.0,0.0
3738,4793,-1,mf,0.0,0.0,0.0,0.0
3738,4793,-1,rating_user_knn,0.0,0.0,0.0,0.0
3739,4794,-1,mf,0.0,0.0,0.0,0.0
3739,4794,-1,rating_user_knn,0.0,0.0,0.0,0.0
3740,4795,-1,mf,0.0,0.0,0.0,0.0
3740,4795,-1,rating_user_knn,0.0,0.0,0.0,0.0
3741,4796,1,mf,0.2,0.08695652173913043,1.0,0.2122263659729146
3741,4796,1,rating_user_knn,0.0,0.0,0.0,0.0
3742,4797,0,mf,0.0,0.0,0.0,0.0
3742,4797,0,rating_user_knn,0.0,0.0,0.0,0.0
3743,4798,-1,mf,0.0,0.0,0.0,0.0
3743,4798,-1,rating_user_knn,0.0,0.0,0.0,0.0
3744,4799,0,mf,0.0,0.0,0.0,0.0
3744,4799,0,rating_user_knn,0.0,0.0,0.0,0.0
3745,4800,1,mf,0.0,0.0,0.0,0.0
3745,4800,1,rating_user_knn,0.0,0.0,0.0,0.0
3746,4801,0,mf,0.0,0.0,0.0,0.0
3746,4801,0,rating_user_knn,0.0,0.0,0.0,0.0
3747,4802,1,mf,0.1,0.02127659574468085,1.0,0.1100458831490401
3747,4802,1,rating_user_knn,0.0,0.0,0.0,0.0
3748,4804,-1,mf,0.0,0.0,0.0,0.0
3748,4804,-1,rating_user_knn,0.0,0.0,0.0,0.0
3749,4806,-1,mf,0.0,0.0,0.0,0.0
3749,4806,-1,rating_user_knn,0.0,0.0,0.0,0.0
3750,4807,0,mf,0.2,0.25,1.0,0.19325072687364162
3750,4807,0,rating_user_knn,0.0,0.0,0.0,0.0
3751,4808,0,mf,0.0,0.0,0.0,0.0
3751,4808,0,rating_user_knn,0.0,0.0,0.0,0.0
3752,4809,1,mf,0.0,0.0,0.0,0.0
3752,4809,1,rating_user_knn,0.0,0.0,0.0,0.0
3753,4810,-1,mf,0.0,0.0,0.0,0.0
3753,4810,-1,rating_user_knn,0.0,0.0,0.0,0.0
3754,4811,0,mf,0.0,0.0,0.0,0.0
3754,4811,0,rating_user_knn,0.0,0.0,0.0,0.0
3755,4812,-1,mf,0.0,0.0,0.0,0.0
3755,4812,-1,rating_user_knn,0.0,0.0,0.0,0.0
3756,4813,0,mf,0.0,0.0,0.0,0.0
3756,4813,0,rating_user_knn,0.0,0.0,0.0,0.0
3757,4814,-1,mf,0.0,0.0,0.0,0.0
3757,4814,-1,rating_user_knn,0.0,0.0,0.0,0.0
3758,4815,-1,mf,0.0,0.0,0.0,0.0
3758,4815,-1,rating_user_knn,0.0,0.0,0.0,0.0
3759,4816,0,mf,0.0,0.0,0.0,0.0
3759,4816,0,rating_user_knn,0.1,0.038461538461538464,1.0,0.13886244387355456
3760,4817,1,mf,0.1,0.1111111111111111,1.0,0.09092803061897885
3760,4817,1,rating_user_knn,0.0,0.0,0.0,0.0
3761,4818,1,mf,0.1,0.14285714285714285,1.0,0.17342765698823945
3761,4818,1,rating_user_knn,0.0,0.0,0.0,0.0
3762,4819,0,mf,0.0,0.0,0.0,0.0
3762,4819,0,rating_user_knn,0.0,0.0,0.0,0.0
3763,4821,-1,mf,0.1,0.07692307692307693,1.0,0.1100458831490401
3763,4821,-1,rating_user_knn,0.0,0.0,0.0,0.0
3764,4823,1,mf,0.2,0.06451612903225806,1.0,0.2172607128522299
3764,4823,1,rating_user_knn,0.0,0.0,0.0,0.0
3765,4824,-1,mf,0.0,0.0,0.0,0.0
3765,4824,-1,rating_user_knn,0.0,0.0,0.0,0.0
3766,4825,1,mf,0.0,0.0,0.0,0.0
3766,4825,1,rating_user_knn,0.0,0.0,0.0,0.0
3767,4826,-1,mf,0.0,0.0,0.0,0.0
3767,4826,-1,rating_user_knn,0.0,0.0,0.0,0.0
3768,4827,1,mf,0.0,0.0,0.0,0.0
3768,4827,1,rating_user_knn,0.0,0.0,0.0,0.0
3769,4828,0,mf,0.0,0.0,0.0,0.0
3769,4828,0,rating_user_knn,0.0,0.0,0.0,0.0
3770,4829,1,mf,0.0,0.0,0.0,0.0
3770,4829,1,rating_user_knn,0.0,0.0,0.0,0.0
3771,4830,0,mf,0.0,0.0,0.0,0.0
3771,4830,0,rating_user_knn,0.0,0.0,0.0,0.0
3772,4831,-1,mf,0.0,0.0,0.0,0.0
3772,4831,-1,rating_user_knn,0.0,0.0,0.0,0.0
3773,4832,1,mf,0.0,0.0,0.0,0.0
3773,4832,1,rating_user_knn,0.0,0.0,0.0,0.0
3774,4833,0,mf,0.1,0.125,1.0,0.1089364926177559
3774,4833,0,rating_user_knn,0.0,0.0,0.0,0.0
3775,4834,-1,mf,0.1,0.05555555555555555,1.0,0.06362078819895173
3775,4834,-1,rating_user_knn,0.0,0.0,0.0,0.0
3776,4835,1,mf,0.0,0.0,0.0,0.0
3776,4835,1,rating_user_knn,0.0,0.0,0.0,0.0
3777,4836,1,mf,0.0,0.0,0.0,0.0
3777,4836,1,rating_user_knn,0.0,0.0,0.0,0.0
3779,4840,0,mf,0.0,0.0,0.0,0.0
3779,4840,0,rating_user_knn,0.0,0.0,0.0,0.0
3780,4841,1,mf,0.0,0.0,0.0,0.0
3780,4841,1,rating_user_knn,0.0,0.0,0.0,0.0
3781,4842,1,mf,0.0,0.0,0.0,0.0
3781,4842,1,rating_user_knn,0.0,0.0,0.0,0.0
3782,4843,-1,mf,0.0,0.0,0.0,0.0
3782,4843,-1,rating_user_knn,0.0,0.0,0.0,0.0
3783,4845,-1,mf,0.1,0.07142857142857142,1.0,0.08514311764162101
3783,4845,-1,rating_user_knn,0.0,0.0,0.0,0.0
3784,4847,-1,mf,0.0,0.0,0.0,0.0
3784,4847,-1,rating_user_knn,0.0,0.0,0.0,0.0
3785,4848,-1,mf,0.0,0.0,0.0,0.0
3785,4848,-1,rating_user_knn,0.0,0.0,0.0,0.0
3786,4849,0,mf,0.0,0.0,0.0,0.0
3786,4849,0,rating_user_knn,0.0,0.0,0.0,0.0
3787,4852,-1,mf,0.1,0.043478260869565216,1.0,0.07839826897867534
3787,4852,-1,rating_user_knn,0.0,0.0,0.0,0.0
3788,4854,-1,mf,0.0,0.0,0.0,0.0
3788,4854,-1,rating_user_knn,0.0,0.0,0.0,0.0
3789,4855,-1,mf,0.2,0.18181818181818182,1.0,0.18340980524840014
3789,4855,-1,rating_user_knn,0.0,0.0,0.0,0.0
3790,4856,1,mf,0.0,0.0,0.0,0.0
3790,4856,1,rating_user_knn,0.0,0.0,0.0,0.0
3791,4857,-1,mf,0.0,0.0,0.0,0.0
3791,4857,-1,rating_user_knn,0.0,0.0,0.0,0.0
3792,4858,1,mf,0.0,0.0,0.0,0.0
3792,4858,1,rating_user_knn,0.0,0.0,0.0,0.0
3793,4859,0,mf,0.0,0.0,0.0,0.0
3793,4859,0,rating_user_knn,0.0,0.0,0.0,0.0
3794,4860,1,mf,0.0,0.0,0.0,0.0
3794,4860,1,rating_user_knn,0.0,0.0,0.0,0.0
3795,4861,-1,mf,0.1,0.07692307692307693,1.0,0.06625422345438904
3795,4861,-1,rating_user_knn,0.0,0.0,0.0,0.0
3796,4862,-1,mf,0.1,0.14285714285714285,1.0,0.17342765698823945
3796,4862,-1,rating_user_knn,0.0,0.0,0.0,0.0
3797,4865,-1,mf,0.1,0.07142857142857142,1.0,0.06943122193677728
3797,4865,-1,rating_user_knn,0.0,0.0,0.0,0.0
3798,4866,0,mf,0.0,0.0,0.0,0.0
3798,4866,0,rating_user_knn,0.0,0.0,0.0,0.0
3799,4867,1,mf,0.0,0.0,0.0,0.0
3799,4867,1,rating_user_knn,0.0,0.0,0.0,0.0
3800,4868,-1,mf,0.0,0.0,0.0,0.0
3800,4868,-1,rating_user_knn,0.0,0.0,0.0,0.0
3801,4869,-1,mf,0.0,0.0,0.0,0.0
3801,4869,-1,rating_user_knn,0.0,0.0,0.0,0.0
3802,4870,1,mf,0.0,0.0,0.0,0.0
3802,4870,1,rating_user_knn,0.0,0.0,0.0,0.0
3803,4872,0,mf,0.0,0.0,0.0,0.0
3803,4872,0,rating_user_knn,0.0,0.0,0.0,0.0
3804,4875,-1,mf,0.0,0.0,0.0,0.0
3804,4875,-1,rating_user_knn,0.0,0.0,0.0,0.0
3805,4877,-1,mf,0.0,0.0,0.0,0.0
3805,4877,-1,rating_user_knn,0.0,0.0,0.0,0.0
3806,4878,0,mf,0.0,0.0,0.0,0.0
3806,4878,0,rating_user_knn,0.0,0.0,0.0,0.0
3807,4879,1,mf,0.0,0.0,0.0,0.0
3807,4879,1,rating_user_knn,0.1,0.03225806451612903,1.0,0.08514311764162101
3808,4882,-1,mf,0.0,0.0,0.0,0.0
3808,4882,-1,rating_user_knn,0.0,0.0,0.0,0.0
3810,4884,-1,mf,0.0,0.0,0.0,0.0
3810,4884,-1,rating_user_knn,0.0,0.0,0.0,0.0
3811,4886,0,mf,0.0,0.0,0.0,0.0
3811,4886,0,rating_user_knn,0.0,0.0,0.0,0.0
3812,4887,1,mf,0.0,0.0,0.0,0.0
3812,4887,1,rating_user_knn,0.0,0.0,0.0,0.0
3813,4888,-1,mf,0.0,0.0,0.0,0.0
3813,4888,-1,rating_user_knn,0.0,0.0,0.0,0.0
3814,4889,-1,mf,0.0,0.0,0.0,0.0
3814,4889,-1,rating_user_knn,0.0,0.0,0.0,0.0
3815,4890,1,mf,0.0,0.0,0.0,0.0
3815,4890,1,rating_user_knn,0.0,0.0,0.0,0.0
3816,4892,-1,mf,0.0,0.0,0.0,0.0
3816,4892,-1,rating_user_knn,0.0,0.0,0.0,0.0
3817,4893,0,mf,0.2,0.2222222222222222,1.0,0.3187704634136789
3817,4893,0,rating_user_knn,0.1,0.1111111111111111,1.0,0.07834851647149513
3818,4894,0,mf,0.0,0.0,0.0,0.0
3818,4894,0,rating_user_knn,0.0,0.0,0.0,0.0
3819,4895,0,mf,0.0,0.0,0.0,0.0
3819,4895,0,rating_user_knn,0.0,0.0,0.0,0.0
3820,4896,-1,mf,0.0,0.0,0.0,0.0
3820,4896,-1,rating_user_knn,0.0,0.0,0.0,0.0
3821,4897,0,mf,0.1,0.047619047619047616,1.0,0.13886244387355456
3821,4897,0,rating_user_knn,0.0,0.0,0.0,0.0
3822,4898,1,mf,0.0,0.0,0.0,0.0
3822,4898,1,rating_user_knn,0.0,0.0,0.0,0.0
3823,4899,-1,mf,0.0,0.0,0.0,0.0
3823,4899,-1,rating_user_knn,0.0,0.0,0.0,0.0
3824,4901,-1,mf,0.1,0.07142857142857142,1.0,0.07839826897867534
3824,4901,-1,rating_user_knn,0.0,0.0,0.0,0.0
3825,4902,0,mf,0.0,0.0,0.0,0.0
3825,4902,0,rating_user_knn,0.0,0.0,0.0,0.0
3826,4903,0,mf,0.0,0.0,0.0,0.0
3826,4903,0,rating_user_knn,0.0,0.0,0.0,0.0
3827,4904,-1,mf,0.0,0.0,0.0,0.0
3827,4904,-1,rating_user_knn,0.0,0.0,0.0,0.0
3828,4905,1,mf,0.0,0.0,0.0,0.0
3828,4905,1,rating_user_knn,0.0,0.0,0.0,0.0
3829,4906,1,mf,0.0,0.0,0.0,0.0
3829,4906,1,rating_user_knn,0.0,0.0,0.0,0.0
3830,4907,0,mf,0.0,0.0,0.0,0.0
3830,4907,0,rating_user_knn,0.0,0.0,0.0,0.0
3831,4908,-1,mf,0.0,0.0,0.0,0.0
3831,4908,-1,rating_user_knn,0.0,0.0,0.0,0.0
3832,4909,-1,mf,0.1,0.25,1.0,0.11751610475642714
3832,4909,-1,rating_user_knn,0.0,0.0,0.0,0.0
3833,4910,0,mf,0.0,0.0,0.0,0.0
3833,4910,0,rating_user_knn,0.0,0.0,0.0,0.0
3834,4911,1,mf,0.0,0.0,0.0,0.0
3834,4911,1,rating_user_knn,0.0,0.0,0.0,0.0
3835,4913,0,mf,0.0,0.0,0.0,0.0
3835,4913,0,rating_user_knn,0.0,0.0,0.0,0.0
3836,4914,0,mf,0.1,0.25,1.0,0.15101961822780524
3836,4914,0,rating_user_knn,0.0,0.0,0.0,0.0
3837,4915,1,mf,0.0,0.0,0.0,0.0
3837,4915,1,rating_user_knn,0.0,0.0,0.0,0.0
3838,4916,-1,mf,0.0,0.0,0.0,0.0
3838,4916,-1,rating_user_knn,0.0,0.0,0.0,0.0
3839,4917,-1,mf,0.0,0.0,0.0,0.0
3839,4917,-1,rating_user_knn,0.0,0.0,0.0,0.0
3840,4918,-1,mf,0.0,0.0,0.0,0.0
3840,4918,-1,rating_user_knn,0.0,0.0,0.0,0.0
3841,4920,-1,mf,0.0,0.0,0.0,0.0
3841,4920,-1,rating_user_knn,0.0,0.0,0.0,0.0
3842,4921,1,mf,0.0,0.0,0.0,0.0
3842,4921,1,rating_user_knn,0.0,0.0,0.0,0.0
3843,4922,-1,mf,0.0,0.0,0.0,0.0
3843,4922,-1,rating_user_knn,0.0,0.0,0.0,0.0
3844,4924,-1,mf,0.0,0.0,0.0,0.0
3844,4924,-1,rating_user_knn,0.0,0.0,0.0,0.0
3845,4925,1,mf,0.0,0.0,0.0,0.0
3845,4925,1,rating_user_knn,0.0,0.0,0.0,0.0
3846,4927,-1,mf,0.0,0.0,0.0,0.0
3846,4927,-1,rating_user_knn,0.0,0.0,0.0,0.0
3847,4928,-1,mf,0.0,0.0,0.0,0.0
3847,4928,-1,rating_user_knn,0.0,0.0,0.0,0.0
3848,4929,1,mf,0.0,0.0,0.0,0.0
3848,4929,1,rating_user_knn,0.0,0.0,0.0,0.0
3849,4930,0,mf,0.0,0.0,0.0,0.0
3849,4930,0,rating_user_knn,0.0,0.0,0.0,0.0
3850,4931,1,mf,0.0,0.0,0.0,0.0
